f1,f2,f3,f4,f5,label
0.30120906143795967,0.4661957084928806,0.2806120490871723,0.8827290180262505,0.5463767506326468,0
0.6476861686249262,0.37008250221462424,0.7018615260244203,0.42873601332730515,0.41507186779512795,1
0.25801681320150727,0.34865809804845516,0.681681405197707,0.7646669469953472,0.44356660699917294,1
0.236330293999371,0.23494089098525106,0.33553176108752414,0.7892291341926925,0.2163961463972015,0
0.4003154530534738,0.30368167726841533,0.6520304556418491,0.2381473143035111,0.5283148979821892,0
0.9590081608904495,0.9326278468250916,0.23752912038827823,0.7387388743936145,0.857670977766166,1
0.7033301103610982,0.7245489901395834,0.32265796382729284,0.7273047916364185,0.19443006755321146,1
0.6956443007913663,0.8839125192665366,0.5053522488270875,0.8148734744128134,0.9668301551263824,1
0.6721343290719272,0.4083746202425541,0.5967501276442496,0.7431174705049024,0.9229231977124466,1
0.5490112624293443,0.47857395243361045,0.29543096980017913,0.09518285624064737,0.504985761537965,0
0.9726648872153077,0.7650700043401616,0.0765486316529812,0.3461258607627975,0.3284817952404976,0
0.8239181272460993,0.7172477934442952,0.9943369303970073,0.4765529894838292,0.8284021694663694,1
0.8260633110683968,0.9151588667860496,0.8116249183582105,0.318334953939282,0.9618504124382731,1
0.8924582207839066,0.8190598951413413,0.8573100063531105,0.10184475909211277,0.6772351816405943,1
0.3119342993315545,0.983919765020946,0.7630788229084925,0.6894654061834959,0.5654419835026059,1
0.010987575478415001,0.9218036596221396,0.48731565762939244,0.4298329645223262,0.012709409946862427,1
0.31653812430178463,0.37042572125120143,0.592570804452974,0.3822192447656011,0.3744718580811067,0
0.7723154238550823,0.49014068201605676,0.4608209976597354,0.9837480915192375,0.2531501750759473,1
0.3990392176968932,0.3133067521594989,0.8523667397442959,0.8481707359426008,0.03612065484394189,0
0.04161348563233869,0.9944225865675376,0.5165501601883579,0.27926823070601725,0.925969112396588,1
0.49416189713919145,0.3911891224762746,0.7444170774821021,0.02689398060731696,0.933838968852816,1
0.7292486052356585,0.9996354863818284,0.1257230528583535,0.7090831103034624,0.6075625497787188,1
0.5074861829154103,0.6173379659469728,0.14090131933480488,0.9482848200507101,0.8047370296717323,0
0.6780051251400077,0.4283823896518334,0.7000506570352009,0.724042439081035,0.026513306677918957,1
0.5052387341759625,0.4199118124093729,0.5297715622165659,0.8153515262855737,0.0986645535357028,1
0.5073294132820987,0.3330221084912053,0.5772738989286914,0.36994023862744896,0.8393567621199195,1
0.6595605348091255,0.7497980634149658,0.8070702382415345,0.07870106923841735,0.04192437541814731,1
0.23429209101800086,0.22713836393712938,0.10729664972112285,0.051296487407231695,0.10012131238124866,0
0.7027850654391187,0.40367390457925034,0.7269776626544943,0.1355091609903527,0.1887877661278673,1
0.9751098607352773,0.12463744320385961,0.4867086802714212,0.10988488968289511,0.40044189532290797,1
0.5768771398165469,0.6354225528717515,0.5567242095585414,0.8667659079908615,0.21250767107644963,1
0.329803843596413,0.9204798805864207,0.939741843994186,0.4723115055937781,0.947999646430845,1
0.5922394175686346,0.9651042925022623,0.820201513361267,0.8494751759645556,0.12922967987994738,1
0.8373546142605008,0.2007088197585455,0.3987076877592127,0.39031774431639155,0.28996630863677975,1
0.09139429044877168,0.2847208167903914,0.46166671131932735,0.7832632715297804,0.04247780231791631,0
0.004881395647853726,0.1995724633273015,0.3459661156607411,0.8965987135242663,0.14515555281863657,0
0.012570143066249484,0.16257970753090412,0.3211497354068553,0.4977860344395706,0.5387617390858458,0
0.03923667310489809,0.8675742092179302,0.24399303844849074,0.5831679691448745,0.8967189784914531,0
0.9516457577898242,0.700101014793823,0.20800257570536052,0.828245719326775,0.4881378722843357,1
0.8811678558247021,0.8268378889247143,0.32838028215372417,0.9503371474856906,0.7062274087548284,1
0.7256775339608027,0.5985157311899828,0.6930503014464748,0.5123569651354816,0.14673402993537443,1
0.4398742902583843,0.12254599422341572,0.9923275160182482,0.8261436468345976,0.034269489878048454,1
0.6873460951770832,0.890218067421043,0.8785698824832401,0.8286356783540594,0.23295636706329204,1
0.22758141656760045,0.37958127772144723,0.267231869764632,0.9383403490607756,0.04669606938948079,0
0.5541490209388229,0.24611255233267715,0.15940757625538549,0.25163156591372504,0.2674434444707309,0
0.30028537305529013,0.7534182972620325,0.5239940685895097,0.1851848304467597,0.7534562633969784,0
0.3629868948273288,0.954084453061074,0.5070930728799273,0.0351103485574229,0.1290543831743589,0
0.3317581280658207,0.9569536341407624,0.8283475516692068,0.35880496976771004,0.0881224894030973,1
0.368117169161129,0.670843189798639,0.2754549707650046,0.6394680560693419,0.03802597370151073,0
0.10347923277947957,0.5875234852212714,0.934836963420113,0.7932139049058674,0.2349535514884118,1
0.9880106660915124,0.4894466549923161,0.935048077747143,0.3335844758142512,0.14904585221266498,1
0.19698727901771085,0.6355823438468176,0.47758555410403314,0.782835151305271,0.9317547929528992,1
0.45874989486846085,0.8522794504691819,0.5118738663681437,0.4269552003628656,0.7339600250172129,1
0.8162264058988232,0.44263781721501594,0.3775506914708511,0.2809364714267796,0.46507144704827696,1
0.2047717123289614,0.924903420116622,0.3159611603792971,0.8315886643354987,0.5791336823020808,0
0.8337462960123401,0.7898080046633632,0.9860278943939714,0.6250097145843772,0.9553631524036491,1
0.29443173481450025,0.9903198814738616,0.8524957019052569,0.00914111053928035,0.14031286723396585,1
0.3800261400613508,0.7969872990194831,0.8239880738443008,0.6827323858268656,0.9117238741651111,1
0.6042301613508411,0.5747692078660547,0.6209364374603359,0.3935568729643776,0.7935482110638102,1
0.7282906864000441,0.8852846873239046,0.4406919618397336,0.012745281921986873,0.9990974959414322,1
0.06144325117190874,0.7520840961059551,0.8949329132773253,0.27775858712031476,0.9084411443897144,1
0.5743289698969304,0.9606960717454196,0.6219837926851128,0.9321256961022097,0.5119839708767683,1
0.4038422139439968,0.36069720017279217,0.8359484480341582,0.7394440181453957,0.3299734392682485,0
0.18539565475559405,0.05065242315980856,0.399953735603796,0.7630636052140412,0.7721472698559078,0
0.8428243118521751,0.7028040666063611,0.5689635077651349,0.34518992358918144,0.925248190594627,1
0.5336635607819181,0.20329223766871451,0.39911157170069333,0.9012266867733216,0.567610921319752,0
0.2149578376396436,0.05164124428583927,0.4079971427087826,0.5689199852741422,0.6830332332045878,0
0.7881508829533013,0.8289927707909438,0.16962689991902502,0.9647926687313104,0.1347911859341152,0
0.8560890243639344,0.5622930631242565,0.8272982258222523,0.24254607191285116,0.3867725094838059,1
0.9186437985368315,0.8348580305522219,0.37843116209055805,0.495740660353284,0.1847868242631574,1
0.46381185573254546,0.830885754727354,0.6847804421090499,0.006956416105426966,0.14370153957560716,1
0.3803344733247884,0.16237932812734002,0.20242750347405003,0.440205705578223,0.9716438942031539,0
0.6535946435909391,0.602359722940478,0.18300629969772664,0.8473649902846392,0.6629368000390268,0
0.8055321916632376,0.9911668679961723,0.30237683724588016,0.9477458397080538,0.8191513190743289,0
0.3173075371333215,0.286387947311896,0.12077429177088561,0.007973031031118682,0.008353201096577778,0
0.761477596850643,0.32881615982734114,0.326741795743282,0.8508967218475754,0.5658979132760483,0
0.5733475540128307,0.9500407081001503,0.3538065302782014,0.29306285176935876,0.44499587855450284,1
0.3915811264462349,0.488755443826969,0.01989096966301729,0.3680459372071523,0.3556965358915307,0
0.27499538691001124,0.623997669547126,0.5540594967299411,0.6946662848528724,0.37360233558102207,0
0.017491570802881218,0.03587785579903169,0.028166425953467522,0.04682149808842251,0.555808370346761,0
0.2830329899455001,0.8620996244973241,0.8152853990958123,0.2558897308919592,0.10967605481222198,1
0.7434033908735445,0.34555386371212626,0.10459116164963267,0.9463637916418898,0.755084530798171,1
0.4524354990380509,0.30590559187075617,0.4288932031789874,0.8789958858655721,0.8087626683828841,0
0.8221450006293749,0.925750939686081,0.6590282301040032,0.8706261783763356,0.664754701400953,1
0.9210854690638078,0.8721559590703795,0.09745838573078247,0.40343855740371404,0.8572265039649345,1
0.4511639256118184,0.09173491597079331,0.07366316302044662,0.29127375315374815,0.9228058609864411,0
0.07979861564075763,0.6836612331007267,0.18610769499105662,0.48517345582942606,0.5743741199488364,0
0.3116847562528019,0.54541044067548,0.6023691219568605,0.7892477886501679,0.8574545551358329,1
0.17917561326567266,0.7702536653598349,0.3777486208870212,0.32833872480259707,0.17410149181200618,0
0.0013588490734982583,0.8100261420688522,0.07876362320818975,0.17700032317501024,0.21003482203273638,0
0.16716060951524103,0.8857349881943299,0.09373362845642419,0.5413648252245166,0.49144541213671045,0
0.6631104806677376,0.5318048200208444,0.4218171975185937,0.012486791834498745,0.3112032534698601,0
0.7019347097187001,0.22128664445233337,0.3360694136786565,0.8307475189910104,0.7860748239802893,1
0.7176786068863745,0.03911941314754175,0.467684392469056,0.20033558194599865,0.4874233201678363,0
0.7142205161445542,0.6658437645391215,0.4734631287052604,0.864681176643922,0.6478051439583298,1
0.10386197062234104,0.9235344104366919,0.3213469026945788,0.718859858058965,0.47246124457580974,1
0.4052379489116783,0.05659661971762686,0.6565772518110627,0.10703270248321306,0.8573410944591191,1
0.9008879798347058,0.6365506573191311,0.950422887643619,0.1902638854683395,0.27562589250905756,1
0.6662671046776201,0.35227420766135376,0.40747093063017814,0.6655528894891998,0.09876298585379406,0
0.8703350148466661,0.8897759902721074,0.3079922693187448,0.193838010556023,0.13254305808672917,1
0.3776952864811334,0.7044999305799312,0.07550418737346287,0.835300170198635,0.468332723214845,0
0.029103226406786864,0.3950766001784001,0.4902521855735976,0.25984458968505353,0.7269223224174268,0
0.2074164365858966,0.2697814658208406,0.032793758462012934,0.9682616249239285,0.5250275757619355,0
0.2309449375363153,0.6014809469321064,0.9267798195289025,0.10435840664325902,0.9557244251691907,0
0.3389970816203406,0.4571769044776649,0.10560704553256217,0.7133888655625639,0.3764131795618212,0
0.5704767626726963,0.2691533894546474,0.654318292423611,0.21751607368628423,0.849396833931835,1
0.7446169312537809,0.08758432888716272,0.2344403195774969,0.10780139473154648,0.7965974281022613,0
0.6346246458828405,0.01375896259410414,0.4707294830639107,0.5126360127535505,0.6059863738566291,0
0.012791841488469236,0.5439716517021812,0.45260067738640963,0.6443029240859386,0.8540343118068123,0
0.6636394449425096,0.5415418607090134,0.4337048424296519,0.9138936669740438,0.5760834439780849,1
0.6314457299580335,0.45793192489294565,0.9047770241192842,0.6658183206318793,0.2855774543487358,1
0.5063094229698669,0.6853786522750761,0.3990725021015685,0.8549691977332163,0.22278251025231544,1
0.8194455605083335,0.0319042777326517,0.46554018806419095,0.17592789807229536,0.9979481631008225,1
0.8124615553418328,0.36727149506027046,0.08518398310612607,0.5399279763011329,0.19689229929405416,0
0.2799208122863529,0.7550722933490306,0.6268489742948067,0.6710257992404266,0.6252468752928928,1
0.23607510707079282,0.8359253134481813,0.3111593356110185,0.3357699300220295,0.6153297225944296,0
0.44154268968385635,0.03953647715325448,0.8862180439590377,0.9260828615404938,0.21040946006462746,1
0.9791561063710126,0.1483670303025948,0.06999437037647216,0.7855024221757415,0.4026845377920245,0
0.7291127357554273,0.8912411670799539,0.23809782731557982,0.5488295483172038,0.9793071273529788,1
0.5892271211255439,0.3276415203928097,0.5447343042424362,0.5974824095359184,0.4346359561353761,0
0.6521742497340172,0.7772806917950698,0.34294468106832243,0.280728078663923,0.5826446609155982,0
0.8079094938281406,0.13832005582294638,0.34346949776732316,0.8474879946333569,0.12799005069365177,1
0.6114456747972398,0.2331483158199077,0.43911754667400194,0.7050054454309908,0.7915612358195836,1
0.7236413819759288,0.8682608911997104,0.14644187673759956,0.9927397647523419,0.06810958366082509,1
0.26758865178674107,0.8014400988234169,0.771736693902509,0.020365468669477638,0.9262556085307444,1
0.9792533921204792,0.5604670237845665,0.49051736069480245,0.13642642998527355,0.5866739703694975,1
0.16758413074911926,0.9768614364544264,0.35346916126393046,0.7158340057559556,0.7320862088537601,1
0.23570233169554844,0.8924553805154507,0.5493269396556979,0.36674183290379125,0.1843315933485914,1
0.17222314803152272,0.9512686834140277,0.6237483879599821,0.2665034413314532,0.07136955726561245,1
0.8370163638447654,0.9379612772536653,0.859571013463406,0.16007247735218155,0.484325887833021,1
0.48759387586555203,0.5236864448106113,0.8099720887372178,0.16967409511487397,0.15464002771289254,1
0.3761280371662491,0.20257322080514684,0.5921976978033361,0.13016277309292112,0.6162913186952033,1
0.8961987615927652,0.058758092075531065,0.6807926648393366,0.4033715512012307,0.46023338411451087,1
0.12642319354950982,0.0018568361837134617,0.8518819822891145,0.2699528486418188,0.7467431086858407,1
0.20470176954903652,0.9299333591401422,0.769870795078592,0.5209440427092284,0.09598940993019989,1
0.6151621929066496,0.0840729122347994,0.5652707073383952,0.33812533236833586,0.693523999001313,1
0.6193133087365933,0.595723659663966,0.785500261774295,0.5992157997342634,0.13491433289649823,1
0.1019757797734161,0.5340829768457224,0.9450053951500417,0.372340219568712,0.11469158612792685,0
0.015849645414764302,0.056733310492936284,0.7816988980786369,0.5403921881588564,0.032972731383642984,0
0.2156433089229216,0.01568546931772219,0.113207130060484,0.858997044271979,0.3992952956871918,0
0.38100513024572735,0.7135565519604951,0.9693943307245,0.04308990013667913,0.8255301286744642,1
0.9155822678578014,0.697742095387971,0.9460182387755123,0.015585437327675589,0.5623322661009984,1
0.24817022399929967,0.9277012039458724,0.5812768781723664,0.3349384066447998,0.7431812623637716,1
0.6493120689957372,0.6188147868640553,0.8528746043667141,0.5349568700218209,0.010781510086319779,1
0.6413298221362911,0.3551139550278125,0.10655908013696913,0.3402682734430359,0.8100096516314936,0
0.7385688248545426,0.3816317072073816,0.2196254252834845,0.6403555411223745,0.9996602545338574,0
0.11940525073460317,0.9798690557778481,0.817625278509247,0.6831776728617662,0.22550777584394333,0
0.05807145905562272,0.6774082411506648,0.9069376517240405,0.130732978477755,0.3088508685604392,1
0.06637031132313886,0.5091475795923205,0.32595509881083573,0.9445266379264485,0.32630426588823247,0
0.3377825457555591,0.6017379201355547,0.010607661692863202,0.923275457348289,0.9604378140268163,0
0.9441133144241286,0.7305041032106965,0.22411268927872685,0.486117074183651,0.20718347513525737,0
0.7969203236939182,0.9007877088423378,0.7082822586709256,0.6724701615059498,0.7329323731095844,1
0.5109214444882587,0.08178937347570392,0.49464447855818583,0.022237734879868132,0.9251060469606422,0
0.44416817197069836,0.20549680598015774,0.3119644653918371,0.11865965028302916,0.09662795334795704,0
0.467191603898349,0.9002291704921753,0.5506688899431125,0.6341699484674767,0.9484522280644898,1
0.5943241550544756,0.33388005310286073,0.11230716211474023,0.3527152912048146,0.8710811137669481,0
0.861953693858503,0.7439128899092627,0.004356473294559127,0.5681225803542863,0.2985425627107401,0
0.8046314398103813,0.6220358049319101,0.933215318909166,0.983239614756046,0.7290003461321305,1
0.6113680586024139,0.6519023377058616,0.8654558958015517,0.8023207986561468,0.6046007643512921,1
0.08633775721514536,0.1544448629411712,0.2233282947453753,0.687432358220144,0.4769638790312417,0
0.7659200801221929,0.630276734590234,0.5299269750181057,0.9807070393984697,0.6802715527220496,1
0.3655333735438676,0.9479715651766023,0.5744485376330886,0.12191062329100733,0.11558121100550078,1
0.5820436859607616,0.9282717779503177,0.5027836089194363,0.22289139587595164,0.1710915566046991,1
0.19144409359907677,0.7361073818954353,0.2896543701771096,0.600183738685711,0.828677843986163,0
0.5333809257581154,0.007798328498304641,0.17599367938272525,0.3985425593587887,0.2373414067133418,0
0.7425390055910921,0.21508718874208543,0.9285244048015749,0.33551390799751424,0.21080868615672543,1
0.9735805606513774,0.4525484943071494,0.6945021851924768,0.5865944357738031,0.7761442499469583,1
0.0463691009136451,0.5702300798913432,0.938250708388239,0.5289476788320817,0.055455149817564275,1
0.4873308413019123,0.20556892768875634,0.2885820753747035,0.9387550125389733,0.7716681356161541,0
0.37702909055563794,0.4441016663169438,0.2843772984158027,0.607864468147183,0.8000427243979442,0
0.19504306501056434,0.9950524971506387,0.6438919365195668,0.7107139230163556,0.27184081669254734,1
0.9645850613843283,0.5377249909893738,0.9828157682299985,0.15563074591459158,0.6963307073576763,1
0.058697392747886434,0.7077788589402573,0.2958920536667542,0.8451475622799378,0.8349441834068073,0
0.932131500958928,0.7148929102901552,0.3116034366404684,0.3444856931361078,0.3276316885877103,1
0.9556941090275262,0.9855229954180353,0.2947503906281772,0.12843813209355748,0.5251486683643807,1
0.1709682101832749,0.13809579622715706,0.49871024165469924,0.29547481662638564,0.7009405231297262,0
0.4464105976537541,0.44182199309562586,0.6056095577285913,0.4197066324694767,0.7811332226733452,0
0.7352155364155193,0.43839780553357066,0.5717955187242636,0.6232416329950178,0.761917728328147,1
0.7137534666274572,0.8650852475746518,0.06275491419534185,0.20574268911066362,0.9014611255183341,1
0.6360990072112412,0.5584221412872002,0.23551302188284207,0.0638375468658291,0.07033593317368525,0
0.49590561680747725,0.06234350315303394,0.8006965476285661,0.8643131833153331,0.01833333731832909,1
0.5855221988575596,0.4984735445393955,0.5280760612454062,0.1800014366657926,0.6311655821531185,0
0.06349413810692595,0.410412462617026,0.1404402378092846,0.6220244465787823,0.3980483478411566,0
0.8712338005747685,0.18190921484235656,0.964624833736004,0.28098404239422914,0.6964865778871732,1
0.4752270330686179,0.358158531797648,0.7220738508043453,0.6521132486274303,0.4622091938302726,1
0.9883354355885965,0.017051961875838906,0.879812167049732,0.9531282400917811,0.23819962861838284,1
0.4624627252339648,0.984022530447293,0.47022751818819974,0.14082531472217108,0.2541013664419691,0
0.24736080778335223,0.8720917693044272,0.8841482966298504,0.15088050403688813,0.6524984497401566,1
0.6567742599292141,0.030518844071264928,0.32714518227714784,0.9922745442933153,0.7579900952246076,0
0.3126190822867545,0.8517773795505461,0.16231985755809109,0.7632566106251075,0.3801038444851542,0
0.23324505542022633,0.577297223102657,0.17421198067191446,0.8227314025462715,0.43586692133101057,0
0.8587863102390518,0.6422841399848164,0.4626463431021879,0.7505021411434423,0.8276271549592796,1
0.5411975723128075,0.32241595693339054,0.21620568067162604,0.651716448876181,0.32965654163753466,0
0.9879550684420653,0.8751470976227606,0.8226482360401125,0.38660025254950403,0.7743945666546156,1
0.5126112387460813,0.6967103835127096,0.8414134102455566,0.8219872355086156,0.2617562203863535,1
0.37286471917820674,0.6030703933882519,0.4508502415178921,0.5983657472158075,0.17162881497373728,0
0.2502863946225343,0.9501765750413764,0.40461521893719177,0.12365097390381063,0.4049084421799207,0
0.30044011518397884,0.7943946097911551,0.6973617281782732,0.34308037192474683,0.9164151756082303,0
0.11414711127275101,0.10630166721781253,0.7062279523132021,0.2240086563929814,0.2391436047394755,0
0.7869659717363625,0.13242860003077406,0.9945605177614463,0.35760364244083864,0.36682966133890904,1
0.1683219856652316,0.11719724621380656,0.07024870066508027,0.9674405104080805,0.6643329196141771,0
0.15265560445261395,0.5733725546222244,0.6848416932394636,0.05290056775079022,0.8731030767775125,0
0.0460208915959579,0.018646709033831366,0.971059894233981,0.3706366081613983,0.3106428939305197,0
0.7933373740227831,0.011804850255496602,0.8431769214181872,0.949361665664462,0.1431938458164277,1
0.5363300612390188,0.33569630136626993,0.7464753229580041,0.3050002319830267,0.705200272268206,1
0.12357431066394109,0.552541042398517,0.18319725840520562,0.3190741632512314,0.03313897865777238,0
0.7371087251323503,0.1995920641074006,0.057872227415607824,0.38597564002722595,0.25038557601904754,0
0.5289335781189423,0.37856136261611073,0.29909923491525015,0.05673008476900421,0.13062915402776754,0
0.9608675020053946,0.39881861497844007,0.4765892800675662,0.451972710504298,0.9414547038671502,1
0.12566263750738582,0.11681832496017519,0.8967208756644192,0.7465840281278965,0.4913016219115448,0
0.05583567480544227,0.5611500575887575,0.3690273936616514,0.7258031508761191,0.04859830285095079,0
0.024868476848019627,0.0755421912818246,0.661869559276293,0.12526927223396422,0.8470331612607426,0
0.42999054084494825,0.7106728751590545,0.9253095526420273,0.7943488842910376,0.9616273436155052,1
0.42589278548154463,0.918574257318606,0.5385058553155927,0.7014758107452124,0.5139870612897132,0
0.7494907271656507,0.4009491556870973,0.8845949190680733,0.4622967916040437,0.6848615735139365,1
0.5215410442013722,0.4744269923519844,0.21093772091995333,0.0851982050670792,0.7108711020476265,0
0.34192342343392435,0.40141440192233824,0.4015890018098762,0.3646409787875271,0.17935084163789017,0
0.10519028797829744,0.14947992071262473,0.031129943282607764,0.3180639051055316,0.9300517041656959,0
0.192829719533542,0.24419671333120252,0.4075505768636398,0.7098280655885868,0.6559238237363347,0
0.32625619678238293,0.01007598797058018,0.8645133853728638,0.5756326911979754,0.15620213162027186,0
0.6637662033095385,0.4809143359540522,0.2494807878605959,0.14209976757879716,0.5141335230325225,0
0.9252208825681119,0.5406008030200321,0.28002204724546154,0.095966486805658,0.702555261332367,1
0.184082375341445,0.7527464337008749,0.4785439992121455,0.8221486131229965,0.4250967528886139,0
0.02834125493414441,0.16632133615283995,0.5274392572586939,0.576449055075055,0.9249776322994886,0
0.9242899584748175,0.1361194109174435,0.5398953404184246,0.1771404437612476,0.8321090229176764,0
0.5589939095351872,0.8381216363150198,0.25697901136145984,0.03791663476248475,0.2093465284120556,1
0.9110220808516877,0.857924942184511,0.8670177299569778,0.037157090543010085,0.4758811785259207,1
0.277707708410728,0.7630849180854291,0.28098818245094526,0.2043553468735987,0.058183324899094946,0
0.9231445022724892,0.6062303417929459,0.11178247574297528,0.1328802542821056,0.3336710365628355,0
0.378115901392024,0.15769501547795262,0.7727165462884157,0.6263769475037602,0.7153452964402836,1
0.7126433190703361,0.9363876854615542,0.30410400263914983,0.7898568623371229,0.9280627515695139,1
0.45529283839328427,0.47544217906843267,0.9070779492509725,0.948188572387502,0.5665237520348108,1
0.6236087122701098,0.4039857920289823,0.08397667352843718,0.10027825281488634,0.9985956501377911,0
0.9109528313580656,0.8310282118276054,0.07823384380322174,0.5605882883960037,0.7660462028824433,1
0.2337414562567115,0.259857032081687,0.2086182030690098,0.7387342410336322,0.2313743554759251,0
0.20189604031683084,0.08047468484029019,0.639013861692497,0.30861238432561444,0.2779068414522581,0
0.0979288058415374,0.8692080125778077,0.3802900379254819,0.11941668249799309,0.22059136825363468,0
0.3946479504572825,0.17748939049298063,0.6491900536263217,0.672365014807311,0.7414786371852659,1
0.9177028804241267,0.2956922862102661,0.25970824942795667,0.5709695407069462,0.7212582942629953,1
0.912697036885562,0.19635470258992704,0.991824851375523,0.8637403199087546,0.055981522811691,1
0.45784951975207433,0.4225994286311593,0.2722257137489037,0.06091221237869571,0.3122865239508066,0
0.6732179595223915,0.8103471486250969,0.4654924136773866,0.21627224100104192,0.43859040386844605,1
0.5289717954269486,0.06000998751457509,0.914556072733659,0.18021233471764198,0.8743890498384067,1
0.8059446439729114,0.8720855251527277,0.31782818514377553,0.9709383855312909,0.2534605684295522,1
0.9567744101939127,0.2855122605809741,0.7239923527944727,0.278060721456561,0.6595799258750429,1
0.2354453131462716,0.23795977178079208,0.5057199976361512,0.9597112537083172,0.1764211139717664,1
0.01882025816874744,0.4379869449568453,0.43794727483551077,0.1397899995431443,0.02201425091843079,0
0.4238441940756864,0.5497117700752824,0.0001056662685504639,0.3341329661486222,0.33458786222417025,0
0.3794256366596386,0.761853417613473,0.22877954441938408,0.10714539565852121,0.830086435407899,1
0.9714022354942029,0.5056029022639745,0.44349901630045363,0.4465267565018346,0.6479890088792971,1
0.1818509996187887,0.5211932592276892,0.5728060838794666,0.24056308252396907,0.13144994750096428,0
0.47875498818723006,0.29415010449191203,0.8515243614280954,0.617676182651656,0.699117625316963,1
0.7237304068944365,0.4804582632654476,0.9777367290242486,0.10628517646435431,0.1413883932264376,1
0.6947160545841082,0.2359935917010031,0.34657463017559376,0.7604619876046286,0.40555478895380914,0
0.6524997649959944,0.06746705052169455,0.15134267339892482,0.933597455078184,0.5756985835293567,0
0.8910712500522584,0.3498788331694297,0.8724484941720123,0.8784957125775087,0.500566156083949,1
0.06189562123120451,0.910008535806651,0.5675950889248538,0.4336782312769374,0.6078645534796948,1
0.516752040173978,0.3186638349527382,0.13340918578600114,0.05327945956767044,0.3198859616549805,0
0.054882069971867176,0.6221245980105542,0.9438224754821594,0.6980127542845158,0.3437032464810196,1
0.7805256134432872,0.20150243421884284,0.16470883631617672,0.0021123611592482883,0.9027828871090625,1
0.7425286708423197,0.7798327665357271,0.591250516430659,0.8193209707233461,0.1456378588937619,1
0.04249746530390075,0.99920471368351,0.07242210322929243,0.9230718173532508,0.6943542157340982,0
0.35690036517518775,0.6411524099467888,0.9340320375565727,0.1776547158807671,0.06755689406404775,1
0.4184801878763269,0.7523511719749192,0.8881879153896287,0.4988968149980765,0.8924466623006583,1
0.7612881316840256,0.39839995813221407,0.8057060207320964,0.10410009052206426,0.32770447276399717,1
